Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_001:Zone People Occupant Count [](TimeStep:ON),TZ_001:Zone People Sensible Heating Rate [W](TimeStep),TZ_001:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),DH:District Heating Hot Water Energy [KJ](TimeStep:ON),DH:District Heating Hot Water Rate [KW](TimeStep:ON),DH:District Heating Inlet Temperature [C](TimeStep:ON),,class,,,,
 02/27  04:45:00,1.875,0,0,1,76.90897622,0,220455.4891,244.9505435,61,,61,,,,
 02/27  05:00:00,1.81,0,0,1,77.09946051,0,220421.8973,244.9132192,61,,61,,,,
 02/27  05:15:00,1.9925,0,0,1,77.0154761,0,221955.4808,246.6172009,61,,61,,,,
 02/27  05:30:00,2.175,0,0,1,77.21275484,0,222159.8749,246.8443055,61,,61,,,,
 02/27  05:45:00,2.3575,0,0,1,76.77941883,0,218336.1283,242.5956981,62,,62,,,,
 02/27  06:00:00,2.54,0,0,1,77.1465922,0,217619.0907,241.7989897,62,,62,,,,
 02/27  06:15:00,2.7225,0,0,1,76.86676294,0,221683.4694,246.3149661,61,,61,,,,
 02/27  06:30:00,2.905,0,0,1,76.92819099,0,218860.8478,243.1787198,61,,61,,,,
 02/27  06:45:00,3.0875,0,0,1,76.79318427,0,217884.1378,242.0934864,62,,62,,,,
 02/27  07:00:00,3.27,26.5,261.975,1,76.98332771,31.38827276,216359.0486,240.3989428,62,,62,,,,
 02/27  07:15:00,3.4525,39.75,392.9625,0.75,57.65417943,58.19955235,210137.5287,233.486143,62,,62,,,,
 02/27  07:30:00,3.635,53,523.95,0.75,57.77514142,86.58630284,201254.2537,223.6158374,62,,62,,,,
 02/27  07:45:00,3.8175,74,467.745,0.75,57.68096663,106.9660757,194461.5877,216.0684308,62,,62,,,,
 02/27  08:00:00,4,95,411.54,0.75,57.76085401,132.9616857,191113.0278,212.3478086,63,,63,,,,
 02/27  08:15:00,4.285,116,355.335,0.5,38.47998713,368.7790361,191877.7582,213.1975091,63,,63,,,,
 02/27  08:30:00,4.57,137,299.13,0.5,38.53356103,806.3782312,189539.5364,210.5994849,63,,63,,,,
 02/27  08:45:00,4.855,153,259.1325,0.5,38.5285704,724.0097205,187465.746,208.2952733,63,,63,,,,
 02/27  09:00:00,5.14,169,219.135,0.5,38.53535693,630.7633971,185906.4243,206.5626937,63,,63,,,,
 02/27  09:15:00,5.425,185,179.1375,0.25,19.25840892,563.9228344,187740.5643,208.600627,63,,63,,,,
 02/27  09:30:00,5.71,201,139.14,0.25,19.24377888,507.3851561,188983.3847,209.9815385,63,,63,,,,
 02/27  09:45:00,5.995,185.25,268.9575,0.25,19.22524845,575.666232,183185.7644,203.5397382,63,,63,,,,
 02/27  10:00:00,6.28,169.5,398.775,0.25,19.28546784,610.3863537,179134.3037,199.0381152,63,,63,,,,
 02/27  10:15:00,6.565,153.75,528.5925,0.25,19.28827491,580.4717155,173232.7618,192.4808465,63,,63,,,,
 02/27  10:30:00,6.85,138,658.41,0.25,19.26846147,297.5968641,166649.8462,185.1664958,64,,64,,,,
 02/27  10:45:00,7.135,158,589.3075,0.25,19.27553743,271.6248656,161988.1132,179.9867924,64,,64,,,,
 02/27  11:00:00,7.42,178,520.205,0.25,19.23361033,275.5832978,159068.8572,176.7431747,64,,64,,,,
 02/27  11:15:00,7.3575,198,451.1025,0.25,19.2688125,285.8048818,157466.9094,174.9632327,64,,64,,,,
 02/27  11:30:00,7.295,218,382,0.25,19.26708033,294.5864831,157211.4434,174.6793816,64,,64,,,,
 02/27  11:45:00,7.2325,199.5,286.5,0.25,19.21491562,261.9270671,156759.3571,174.1770634,64,,64,,,,
 02/27  12:00:00,7.17,181,191,0.25,19.22272926,235.8723633,158226.833,175.8075922,64,,64,,,,
 02/27  12:15:00,7.1075,162.5,95.5,0.75,57.8068973,205.2114401,155201.5032,172.4461147,64,,64,,,,
 02/27  12:30:00,7.045,144,0,0.75,57.68039075,168.3093839,155664.8062,172.9608958,64,,64,,,,
 02/27  12:45:00,6.9825,145.5,1.18,0.75,57.65730199,171.9297216,159049.3777,176.7215308,64,,64,,,,
 02/27  13:00:00,6.92,147,2.36,0.75,57.73322327,175.6245038,156833.332,174.2592578,64,,64,,,,
 02/27  13:15:00,6.8575,148.5,3.54,0.75,57.83309686,179.3521335,156981.1994,174.4235549,64,,64,,,,
 02/27  13:30:00,6.795,150,4.72,0.75,57.65386395,183.7786905,157489.4986,174.9883318,64,,64,,,,
 02/27  13:45:00,6.7325,144.5,8.1325,0.75,57.7429532,190.1569252,154863.6692,172.0707436,64,,64,,,,
 02/27  14:00:00,6.67,139,11.545,0.75,57.85423106,188.8274312,155562.5816,172.8473129,64,,64,,,,
 02/27  14:15:00,6.5175,133.5,14.9575,0.25,19.21917122,188.0655294,159449.566,177.1661844,64,,64,,,,
 02/27  14:30:00,6.365,128,18.37,0.25,19.2486279,188.2325022,162760.5184,180.8450204,64,,64,,,,
 02/27  14:45:00,6.2125,116.75,62.4975,0.25,19.29277886,248.5456413,163248.4817,181.3872019,64,,64,,,,
 02/27  15:00:00,6.06,105.5,106.625,0.25,19.23632703,317.436407,160602.2008,178.4468897,64,,64,,,,
 02/27  15:15:00,5.9075,94.25,150.7525,0,0,383.2980824,162391.3522,180.4348357,64,,64,,,,
 02/27  15:30:00,5.755,83,194.88,0,0,421.9438725,162443.5371,180.4928191,64,,64,,,,
 02/27  15:45:00,5.6025,66,160.5375,0,0,345.5782719,161609.5826,179.5662029,64,,64,,,,
 02/27  16:00:00,5.45,49,126.195,0,0,267.2916565,164562.4299,182.8471443,64,,64,,,,
 02/27  16:15:00,5.2975,32,91.8525,0.25,19.29317938,185.548953,165441.9596,183.8243996,64,,64,,,,
 02/27  16:30:00,5.145,15,57.51,0.25,19.21716414,120.5787728,167178.5799,185.7539777,63,,63,,,,
 02/27  16:45:00,4.9925,11.25,43.1325,0.25,19.24137346,78.30317765,167256.0607,185.8400674,63,,63,,,,
 02/27  17:00:00,4.84,7.5,28.755,0.25,19.28758639,52.95574754,172359.9532,191.5110592,63,,63,,,,
 02/27  17:15:00,4.76,3.75,14.3775,0.5,38.483357,25.15742489,170792.5776,189.7695306,63,,63,,,,
 02/27  17:30:00,4.68,0,0,0.5,38.464351,0,170547.395,189.4971055,63,,63,,,,
 02/27  17:45:00,4.6,0,0,0.5,38.52665201,0,170706.2254,189.6735837,63,,63,,,,
 02/27  18:00:00,4.52,0,0,0.5,38.45221423,0,172383.2154,191.536906,63,,63,,,,
 02/27  18:15:00,4.4375,0,0,1,76.94485132,0,168459.2136,187.176904,63,,63,,,,
 02/27  18:30:00,4.355,0,0,1,77.1133756,0,165608.7513,184.0097237,64,,64,,,,
 02/27  18:45:00,4.2725,0,0,1,76.97121652,0,167100.3589,185.6670655,63,,63,,,,
 02/27  19:00:00,4.19,0,0,1,77.00574276,0,169635.3687,188.483743,63,,63,,,,
 02/27  19:15:00,4.11,0,0,0.75,57.6431004,0,172256.835,191.3964833,63,,63,,,,
 02/27  19:30:00,4.03,0,0,0.75,57.72512306,0,177786.6827,197.5407585,63,,63,,,,
 02/27  19:45:00,3.95,0,0,0.75,57.67764017,0,175969.3018,195.5214464,63,,63,,,,
 02/27  20:00:00,3.87,0,0,0.75,57.7990749,0,177124.2692,196.8047435,63,,63,,,,
 02/27  20:15:00,3.8525,0,0,1,77.02983393,0,177894.5524,197.6606138,63,,63,,,,
 02/27  20:30:00,3.835,0,0,1,76.84592662,0,175024.8377,194.4720419,63,,63,,,,
 02/27  20:45:00,3.8175,0,0,1,76.98775638,0,177631.7157,197.3685729,63,,63,,,,
 02/27  21:00:00,3.8,0,0,1,76.9855098,0,178080.6956,197.8674395,63,,63,,,,
 02/27  21:15:00,3.7825,0,0,1,76.86323769,0,180328.7452,200.3652724,63,,63,,,,
 02/27  21:30:00,3.765,0,0,1,77.06134141,0,180302.5916,200.3362129,63,,63,,,,
 02/27  21:45:00,3.7475,0,0,1,77.10183469,0,182849.7316,203.1663685,63,,63,,,,
 02/27  22:00:00,3.73,0,0,1,77.00678676,0,182116.554,202.3517266,63,,63,,,,
 02/27  22:15:00,3.7125,0,0,1,76.88417172,0,183747.9865,204.1644295,63,,63,,,,
 02/27  22:30:00,3.695,0,0,1,77.1350552,0,186012.9733,206.6810815,63,,63,,,,
 02/27  22:45:00,3.6775,0,0,1,77.2358169,0,187348.7508,208.1652787,63,,63,,,,
 02/27  23:00:00,3.66,0,0,1,77.18749484,0,187204.9765,208.0055295,63,,63,,,,
 02/27  23:15:00,3.555,0,0,1,77.09816337,0,189140.0608,210.1556231,63,,63,,,,
 02/27  23:30:00,3.45,0,0,1,77.03847407,0,189513.5606,210.5706229,63,,63,,,,
 02/27  23:45:00,3.345,0,0,1,77.02788602,0,192379.2048,213.754672,63,,63,,,,
 02/27  24:00:00,3.24,0,0,1,77.05667025,0,196266.5032,218.0738925,62,,62,,,,
 02/28  00:15:00,3.135,0,0,0.5,38.55578129,0,198776.9562,220.8632846,62,,62,,,,
 02/28  00:30:00,3.03,0,0,0.5,38.60814608,0,208760.179,231.9557544,62,,62,,,,
 02/28  00:45:00,2.925,0,0,0.5,38.43326944,0,208322.1469,231.4690521,62,,62,,,,
 02/28  01:00:00,2.82,0,0,0.5,38.57014155,0,209180.4565,232.4227295,62,,62,,,,
 02/28  01:15:00,2.7125,0,0,0.5,38.49691524,0,211595.389,235.1059877,62,,62,,,,
 02/28  01:30:00,2.605,0,0,0.5,38.51576711,0,213078.8812,236.7543125,62,,62,,,,
 02/28  01:45:00,2.4975,0,0,0.5,38.62466758,0,213680.1589,237.4223987,62,,62,,,,
 02/28  02:00:00,2.39,0,0,0.5,38.52442069,0,215572.5468,239.525052,62,,62,,,,
 02/28  02:15:00,2.385,0,0,1,77.10785881,0,209145.8123,232.3842358,62,,62,,,,
 02/28  02:30:00,2.38,0,0,1,76.87474137,0,209085.5174,232.3172416,62,,62,,,,
 02/28  02:45:00,2.375,0,0,1,76.95852622,0,210470.2569,233.855841,62,,62,,,,
 02/28  03:00:00,2.37,0,0,1,76.99891024,0,211508.0081,235.0088979,62,,62,,,,
 02/28  03:15:00,2.365,0,0,1,77.23680966,0,216190.4047,240.2115608,62,,62,,,,
 02/28  03:30:00,2.36,0,0,1,76.76840608,0,214586.9158,238.4299065,62,,62,,,,
 02/28  03:45:00,2.355,0,0,1,77.08938945,0,215422.0133,239.3577926,62,,62,,,,
 02/28  04:00:00,2.35,0,0,1,76.79813776,0,217801.7244,242.001916,62,,62,,,,
 02/28  04:15:00,2.345,0,0,1,76.88303363,0,218170.2263,242.4113625,62,,62,,,,
 02/28  04:30:00,2.34,0,0,1,76.79859091,0,219880.0897,244.3112108,61,,61,,,,
 02/28  04:45:00,2.335,0,0,1,77.05671424,0,221536.8868,246.1520965,61,,61,,,,
 02/28  05:00:00,2.33,0,0,1,77.0328986,0,221276.1593,245.8623992,61,,61,,,,
 02/28  05:15:00,2.36,0,0,1,76.80510534,0,221966.6327,246.6295919,61,,61,,,,
 02/28  05:30:00,2.39,0,0,1,77.02582398,0,224585.7211,249.5396901,61,,61,,,,
 02/28  05:45:00,2.42,0,0,1,77.02493693,0,224329.7138,249.2552376,61,,61,,,,
 02/28  06:00:00,2.45,0,0,1,76.83182621,0,222320.4908,247.0227675,61,,61,,,,
 02/28  06:15:00,2.48,0,0,1,77.07755333,0,224299.5694,249.2217437,61,,61,,,,
 02/28  06:30:00,2.51,0,0,1,76.77376562,0,223507.5879,248.3417644,61,,61,,,,
 02/28  06:45:00,2.54,0,0,1,76.92905793,0,225960.8633,251.0676259,61,,61,,,,
 02/28  07:00:00,2.57,29,0,1,76.93730045,29.07292186,224120.6175,249.0229084,61,,61,,,,
 02/28  07:15:00,2.6,39.5,0,1,76.99580263,42.37396211,223288.6487,248.0984986,61,,61,,,,
 02/28  07:30:00,2.63,50,0,1,76.88395144,55.19424773,220350.9625,244.8344028,61,,61,,,,
 02/28  07:45:00,2.66,49,0,1,77.1586991,56.24671835,219057.7084,243.3974537,61,,61,,,,
 02/28  08:00:00,2.69,48,0,1,76.84586097,56.32094113,224246.0012,249.1622236,61,,61,,,,
 02/28  08:15:00,2.8075,47,0,1,76.97623889,56.27130974,220281.5837,244.7573152,61,,61,,,,
 02/28  08:30:00,2.925,46,0,1,76.95137878,54.8300111,218133.4141,242.3704601,62,,62,,,,
 02/28  08:45:00,3.0425,54.5,0,1,77.2385823,65.0689998,221411.6823,246.0129804,61,,61,,,,
 02/28  09:00:00,3.16,63,0,1,76.88337368,75.94625557,218524.7475,242.805275,61,,61,,,,
 02/28  09:15:00,3.2775,71.5,0,1,76.95476195,87.02749991,218667.3591,242.9637323,61,,61,,,,
 02/28  09:30:00,3.395,80,0,1,76.87169316,97.89188552,216489.9876,240.5444306,62,,62,,,,
 02/28  09:45:00,3.5125,78,0,1,77.11123355,94.15638165,215498.7202,239.4430224,62,,62,,,,
 02/28  10:00:00,3.63,76,0,1,77.03816077,91.07694787,213358.5851,237.0650946,62,,62,,,,
 02/28  10:15:00,3.7475,74,0,1,77.21548227,88.59208685,213494.8613,237.2165126,62,,62,,,,
 02/28  10:30:00,3.865,72,0,1,77.07513694,86.18121212,211887.6019,235.4306688,62,,62,,,,
 02/28  10:45:00,3.9825,93.65,44.4125,1,77.20395538,118.4624349,211568.6581,235.0762868,62,,62,,,,
 02/28  11:00:00,4.1,115.3,88.825,1,77.02786772,147.5049456,206633.815,229.5931278,62,,62,,,,
 02/28  11:15:00,4.18,136.95,133.2375,1,77.12336425,177.6242519,202785.1924,225.3168805,62,,62,,,,
 02/28  11:30:00,4.26,158.6,177.65,1,76.91647098,203.7045689,198319.2371,220.3547079,62,,62,,,,
 02/28  11:45:00,4.34,158.3,173.87,1,76.9864643,203.0132786,194395.2254,215.9946949,62,,62,,,,
 02/28  12:00:00,4.42,158,170.09,1,77.23570187,209.7629386,193318.5348,214.798372,62,,62,,,,
 02/28  12:15:00,4.5,157.7,166.31,1,77.02116783,215.4094155,192827.6483,214.2529425,62,,62,,,,
 02/28  12:30:00,4.58,157.4,162.53,1,77.00960384,223.3775828,187962.7588,208.8475097,63,,63,,,,
 02/28  12:45:00,4.66,133.8,121.8975,1,77.17518957,206.2411177,190143.7236,211.270804,63,,63,,,,
 02/28  13:00:00,4.74,110.2,81.265,1,76.89857157,175.7161513,191886.1525,213.2068361,63,,63,,,,
 02/28  13:15:00,4.8225,86.6,40.6325,1,76.85182601,128.2518755,192686.108,214.0956755,62,,62,,,,
 02/28  13:30:00,4.905,63,0,1,77.00957924,75.33306872,195223.4591,216.9149546,62,,62,,,,
 02/28  13:45:00,4.9875,62.5,0,1,77.22419455,74.71686755,197523.1741,219.4701934,62,,62,,,,
 02/28  14:00:00,5.07,62,0,1,76.92894069,74.10046078,196947.2589,218.8302876,62,,62,,,,
 02/28  14:15:00,4.9175,61.5,0,1,76.84978003,73.48493989,198289.5075,220.321675,62,,62,,,,
 02/28  14:30:00,4.765,61,0,1,76.98865883,72.87167455,197538.6854,219.4874283,62,,62,,,,
 02/28  14:45:00,4.6125,54.25,0,1,77.20242435,64.72772107,198683.6846,220.7596495,62,,62,,,,
 02/28  15:00:00,4.46,47.5,0,1,76.92112166,56.59956923,197854.0783,219.8378648,62,,62,,,,
 02/28  15:15:00,4.09,40.75,0,1,76.87358699,48.48830743,201275.5248,223.639472,62,,62,,,,
 02/28  15:30:00,3.72,34,0,1,77.06141077,40.39516434,203004.7216,225.5608018,62,,62,,,,
 02/28  15:45:00,3.35,27.25,0,1,76.86772062,32.32163831,203477.913,226.08657,62,,62,,,,
 02/28  16:00:00,2.98,20.5,0,1,76.94254948,24.26718429,207636.6705,230.7074117,62,,62,,,,
 02/28  16:15:00,2.9575,13.75,0,0.5,38.6212373,16.24085696,214202.9356,238.0032618,62,,62,,,,
 02/28  16:30:00,2.935,7,0,0.5,38.41233973,8.245473729,217940.8906,242.1565451,62,,62,,,,
 02/28  16:45:00,2.9125,5.25,0,0.5,38.58185437,6.177007959,218364.8153,242.6275725,61,,61,,,,
 02/28  17:00:00,2.89,3.5,0,0.5,38.43401939,4.112811856,216649.6233,240.7218036,62,,62,,,,
 02/28  17:15:00,2.8675,1.75,0,0.5,38.46638376,2.053146546,216424.2196,240.4713551,62,,62,,,,
 02/28  17:30:00,2.845,0,0,0.5,38.41131668,0,217222.3235,241.3581372,62,,62,,,,
 02/28  17:45:00,2.8225,0,0,0.5,38.52448309,0,217760.064,241.9556266,62,,62,,,,
 02/28  18:00:00,2.8,0,0,0.5,38.49341923,0,216633.3168,240.7036854,62,,62,,,,
 02/28  18:15:00,2.7775,0,0,0.5,38.59823175,0,218365.3413,242.628157,61,,61,,,,
 02/28  18:30:00,2.755,0,0,0.5,38.39458637,0,219344.3477,243.7159419,61,,61,,,,
 02/28  18:45:00,2.7325,0,0,0.5,38.42233726,0,217672.9831,241.8588701,62,,62,,,,
 02/28  19:00:00,2.71,0,0,0.5,38.49702605,0,217914.7894,242.1275438,62,,62,,,,
 02/28  19:15:00,2.6875,0,0,0.5,38.44590507,0,222491.9677,247.2132975,61,,61,,,,
 02/28  19:30:00,2.665,0,0,0.5,38.56296724,0,219224.5342,243.5828158,61,,61,,,,
 02/28  19:45:00,2.6425,0,0,0.5,38.38405645,0,219310.4258,243.6782509,61,,61,,,,
 02/28  20:00:00,2.62,0,0,0.5,38.43728495,0,220129.935,244.5888166,61,,61,,,,
 02/28  20:15:00,2.5975,0,0,1,76.84949666,0,216481.4892,240.534988,62,,62,,,,
 02/28  20:30:00,2.575,0,0,1,77.12468188,0,213580.943,237.3121589,62,,62,,,,
 02/28  20:45:00,2.5525,0,0,1,77.07893013,0,212493.2964,236.1036626,62,,62,,,,
 02/28  21:00:00,2.53,0,0,1,76.81433909,0,214389.4027,238.2104475,62,,62,,,,
 02/28  21:15:00,2.5075,0,0,1,76.99696152,0,214767.2713,238.6303015,62,,62,,,,
 02/28  21:30:00,2.485,0,0,1,76.96744253,0,214208.2127,238.0091253,62,,62,,,,
 02/28  21:45:00,2.4625,0,0,1,77.22903945,0,216556.5561,240.6183956,62,,62,,,,
 02/28  22:00:00,2.44,0,0,1,76.86267027,0,216291.2312,240.3235902,62,,62,,,,
 02/28  22:15:00,2.42,0,0,1,76.94765837,0,215024.5596,238.9161774,62,,62,,,,
 02/28  22:30:00,2.4,0,0,1,76.90291998,0,217092.6379,241.2140421,62,,62,,,,
 02/28  22:45:00,2.38,0,0,1,77.19733513,0,216889.3872,240.988208,62,,62,,,,
 02/28  23:00:00,2.36,0,0,1,76.87073799,0,218170.5392,242.4117102,62,,62,,,,
 02/28  23:15:00,2.3375,0,0,1,76.98532639,0,217338.0319,241.4867021,62,,62,,,,
 02/28  23:30:00,2.315,0,0,1,76.95812098,0,216457.8018,240.5086686,62,,62,,,,
 02/28  23:45:00,2.2925,0,0,1,76.99685263,0,218771.6304,243.0795893,61,,61,,,,
 02/28  24:00:00,2.27,0,0,1,76.87967545,0,215986.9426,239.9854917,62,,62,,,,
 03/01  00:15:00,2.2475,0,0,0.5,38.58050736,0,226344.2827,251.4936474,61,,61,,,,
 03/01  00:30:00,2.225,0,0,0.5,38.4442256,0,226192.3048,251.3247831,61,,61,,,,
 03/01  00:45:00,2.2025,0,0,0.5,38.54121181,0,229990.0287,255.5444764,61,,61,,,,
 03/01  01:00:00,2.18,0,0,0.5,38.40153213,0,227529.1139,252.8101266,61,,61,,,,
 03/01  01:15:00,2.1575,0,0,0.5,38.51403044,0,225972.5314,251.0805904,61,,61,,,,
 03/01  01:30:00,2.135,0,0,0.5,38.39203411,0,226913.3994,252.1259993,61,,61,,,,
 03/01  01:45:00,2.1125,0,0,0.5,38.51579914,0,229459.9984,254.9555538,61,,61,,,,
 03/01  02:00:00,2.09,0,0,0.5,38.39991016,0,226387.1946,251.5413274,61,,61,,,,
 03/01  02:15:00,2.0675,0,0,1,77.05528871,0,223491.3325,248.3237027,61,,61,,,,
 03/01  02:30:00,2.045,0,0,1,76.79710503,0,218760.4581,243.0671756,61,,61,,,,
 03/01  02:45:00,2.0225,0,0,1,77.00891676,0,219010.9464,243.345496,61,,61,,,,
 03/01  03:00:00,2,0,0,1,77.060522,0,222931.5429,247.7017144,61,,61,,,,
 03/01  03:15:00,1.9775,0,0,1,76.93936056,0,219590.3746,243.9893051,61,,61,,,,
 03/01  03:30:00,1.955,0,0,1,77.24777122,0,220889.7267,245.4330296,61,,61,,,,
 03/01  03:45:00,1.9325,0,0,1,76.98498069,0,220647.0644,245.1634049,61,,61,,,,
 03/01  04:00:00,1.91,0,0,1,77.17229396,0,222457.9364,247.1754849,61,,61,,,,
 03/01  04:15:00,1.89,0,0,1,76.8829422,0,222712.2228,247.4580254,61,,61,,,,
 03/01  04:30:00,1.87,0,0,1,77.09602685,0,221908.4561,246.5649512,61,,61,,,,
 03/01  04:45:00,1.85,0,0,1,76.8409319,0,222059.0471,246.7322746,61,,61,,,,
 03/01  05:00:00,1.83,0,0,1,77.08070192,0,221698.7444,246.3319382,61,,61,,,,
 03/01  05:15:00,1.8075,0,0,1,76.84312232,0,225055.4824,250.0616471,61,,61,,,,
 03/01  05:30:00,1.785,0,0,1,77.09180469,0,221776.9627,246.4188475,61,,61,,,,
 03/01  05:45:00,1.7625,0,0,1,76.85617893,0,222967.2241,247.7413601,61,,61,,,,
 03/01  06:00:00,1.74,0,0,1,77.10660718,0,224361.8571,249.2909524,61,,61,,,,
 03/01  06:15:00,1.7175,0,0,1,76.87332033,0,221038.8378,245.5987087,61,,61,,,,
 03/01  06:30:00,1.695,0,0,1,77.12701223,0,223655.1923,248.5057692,61,,61,,,,
 03/01  06:45:00,1.6725,0,0,1,76.89683941,0,224244.3314,249.1603682,61,,61,,,,
 03/01  07:00:00,1.65,43.5,34.905,1,77.15245461,38.19543851,221308.7647,245.8986275,61,,61,,,,
 03/01  07:15:00,2.0925,63.25,52.3575,1,76.92268592,61.26743207,216784.7903,240.8719892,62,,62,,,,
 03/01  07:30:00,2.535,83,69.81,1,77.15795658,84.39917897,213358.1783,237.0646426,62,,62,,,,
 03/01  07:45:00,2.9775,82.25,52.3575,1,76.8883193,90.0934024,210129.3275,233.4770306,62,,62,,,,
 03/01  08:00:00,3.42,81.5,34.905,1,77.08590237,92.5603635,212414.5234,236.0161371,62,,62,,,,
 03/01  08:15:00,3.6025,80.75,17.4525,1,76.79243852,111.3393395,215953.4158,239.9482397,62,,62,,,,
 03/01  08:30:00,3.785,80,0,1,76.96678561,114.3460941,214414.2412,238.2380457,62,,62,,,,
 03/01  08:45:00,3.9675,75.5,0,1,76.96690555,98.7897405,214731.785,238.5908722,62,,62,,,,
 03/01  09:00:00,4.15,71,0,1,76.99153616,87.79087182,213916.8208,237.6853564,62,,62,,,,
 03/01  09:15:00,4.3325,66.5,0,1,76.82854364,79.63647732,214678.9659,238.5321843,62,,62,,,,
 03/01  09:30:00,4.515,62,0,1,77.04379314,74.07311606,209927.8574,233.2531748,62,,62,,,,
 03/01  09:45:00,4.6975,90,1.0175,1,76.98017219,111.3280864,209095.3366,232.3281518,62,,62,,,,
 03/01  10:00:00,4.88,118,2.035,1,77.16634553,149.2001457,207237.0469,230.2633854,62,,62,,,,
 03/01  10:15:00,5.0625,146,3.0525,1,77.0099139,182.9514661,203573.4547,226.1927275,62,,62,,,,
 03/01  10:30:00,5.245,174,4.07,1,77.09709002,202.7785225,201307.8418,223.6753798,62,,62,,,,
 03/01  10:45:00,5.4275,150.25,3.0525,1,76.86271587,174.2199138,198475.6183,220.5284648,62,,62,,,,
 03/01  11:00:00,5.61,126.5,2.035,1,76.90189841,148.1451594,197155.1942,219.0613269,62,,62,,,,
 03/01  11:15:00,5.6675,102.75,1.0175,1,77.12563617,122.0963757,196538.1584,218.3757316,62,,62,,,,
 03/01  11:30:00,5.725,79,0,1,76.89514203,94.69886269,198006.1279,220.0068088,62,,62,,,,
 03/01  11:45:00,5.7825,78.75,0,1,76.88335038,94.40293136,197688.6752,219.6540836,62,,62,,,,
 03/01  12:00:00,5.84,78.5,0,1,77.06365654,94.10431874,197262.5945,219.1806605,62,,62,,,,
 03/01  12:15:00,5.8975,78.25,0,1,76.80454164,93.80272492,196056.207,217.8402299,62,,62,,,,
 03/01  12:30:00,5.955,78,0,1,77.10719949,93.49806298,196361.4756,218.1794173,62,,62,,,,
 03/01  12:45:00,6.0125,77.5,0,1,76.932375,92.88785413,194897.6112,216.5529013,62,,62,,,,
 03/01  13:00:00,6.07,77,0,1,76.88987696,92.27504309,192706.7792,214.1186435,62,,62,,,,
 03/01  13:15:00,6.13,76.5,0,1,76.99592638,91.6601321,193117.6304,214.5751449,62,,62,,,,
 03/01  13:30:00,6.19,76,0,1,77.13932586,91.04382816,190830.8045,212.0342272,63,,63,,,,
 03/01  13:45:00,6.25,74.75,0,1,77.25001123,89.51944198,190744.0718,211.9378575,63,,63,,,,
 03/01  14:00:00,6.31,73.5,0,1,76.83664218,87.99572604,190247.521,211.3861345,63,,63,,,,
 03/01  14:15:00,6.1,72.25,0,1,76.99800838,86.47390405,189859.1967,210.954663,63,,63,,,,
 03/01  14:30:00,5.89,71,0,1,77.21043134,84.95547584,191825.4615,213.1394017,63,,63,,,,
 03/01  14:45:00,5.68,68.25,1.19,1,76.85950476,83.14808792,191841.9943,213.1577714,63,,63,,,,
 03/01  15:00:00,5.47,65.5,2.38,1,77.0516273,81.43036722,191111.6946,212.3463273,63,,63,,,,
 03/01  15:15:00,5.2575,62.75,3.57,1,76.80573831,79.66049775,191784.6775,213.0940862,63,,63,,,,
 03/01  15:30:00,5.045,60,4.76,1,77.08045798,77.87991382,193134.8455,214.5942728,62,,62,,,,
 03/01  15:45:00,4.8325,46.25,3.57,1,76.87325723,59.7262825,192007.4237,213.3415819,63,,63,,,,
 03/01  16:00:00,4.62,32.5,2.38,1,77.16239355,41.64219968,195761.2864,217.5125405,62,,62,,,,
 03/01  16:15:00,4.41,18.75,1.19,0.5,38.48250006,23.66204835,201791.1969,224.212441,62,,62,,,,
 03/01  16:30:00,4.2,5,0,0.5,38.48213767,5.8853708,207520.7927,230.5786586,62,,62,,,,
 03/01  16:45:00,3.99,3.75,0,0.5,38.58260506,4.409054091,210378.9263,233.7543626,62,,62,,,,
 03/01  17:00:00,3.78,2.5,0,0.5,38.47751437,2.935788849,208141.2633,231.2680703,62,,62,,,,
 03/01  17:15:00,3.66,1.25,0,0.5,38.50051937,1.465763864,210755.0795,234.1723106,62,,62,,,,
 03/01  17:30:00,3.54,0,0,0.5,38.49712165,0,208587.5154,231.763906,62,,62,,,,
 03/01  17:45:00,3.42,0,0,0.5,38.59538829,0,208985.1524,232.2057249,62,,62,,,,
 03/01  18:00:00,3.3,0,0,0.5,38.50620251,0,211947.2964,235.4969959,62,,62,,,,
 03/01  18:15:00,3.1775,0,0,0.5,38.55184887,0,212979.697,236.6441078,62,,62,,,,
 03/01  18:30:00,3.055,0,0,0.5,38.46287233,0,210954.2993,234.3936659,62,,62,,,,
 03/01  18:45:00,2.9325,0,0,0.5,38.53356045,0,213348.8108,237.0542342,62,,62,,,,
 03/01  19:00:00,2.81,0,0,0.5,38.47031937,0,214606.9176,238.4521307,62,,62,,,,
 03/01  19:15:00,2.69,0,0,0.5,38.55978419,0,215829.0782,239.8100869,62,,62,,,,
 03/01  19:30:00,2.57,0,0,0.5,38.5093468,0,216878.8671,240.976519,62,,62,,,,
 03/01  19:45:00,2.45,0,0,0.5,38.60748217,0,216327.6868,240.3640965,62,,62,,,,
 03/01  20:00:00,2.33,0,0,0.5,38.40496269,0,218597.6223,242.886247,61,,61,,,,
